producto,title,canonical_url,brand,breadcrumbs,main_category,sub_category,sub_sub_category,main_amazon_category,estimated_views,estimated_purchases,month,site
c62c8711-a01a-4861-8d37-6813000cae2a,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category1,5944.72,7609.23,04,Best Buy
34b8116d-29cb-4e51-9956-148b12789f75,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category1,301.07,5677.88,11,Best Buy
ffd51dd5-167d-4d56-a9c1-8f73028febd7,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria2,category2,8056.45,3289.66,09,Mercado Libre
d3176b63-ef5b-4c71-877f-0d89aa393e7e,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria3,category1,9263.55,4455.05,06,El Palacio de Hierro
4b7120b2-59d7-4dbd-884e-c0c8f638af6c,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category1,5905.89,2156.82,08,El Palacio de Hierro
1ce38dfb-0a54-4df6-b834-6ddc1b558011,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category3,7339.27,7936.84,14,Best Buy
1058d157-0795-42bc-926b-3cd68d376c04,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category3,3131.72,7759.09,08,Mercado Libre
4eb34846-a884-4543-8d84-86663ae2a8a1,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category1,9952.77,365.57,13,Best Buy
c5446861-f488-422a-b892-100a65cd31c1,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category2,1613.52,1626.46,15,Mercado Libre
01e89e6a-5cf6-4ae7-b190-21ed643fc891,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,3134.87,6596.22,13,Liverpool
9f2c4cdd-2274-447b-acf6-64faac567573,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category3,4318.51,3374.73,03,El Palacio de Hierro
6c2e715c-1ce3-425b-8b9a-20e0dd2b7274,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category1,1462.68,3945.56,11,El Palacio de Hierro
13deb091-cfb0-4efc-a30c-c12178310112,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category2,333.89,4375.83,09,El Palacio de Hierro
4d269a84-d135-4a3d-8664-a35f6cc56cde,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category2,903.13,7238.16,05,Office Depot
710738f8-df75-4db7-9a15-e9fa12f82102,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category2,1070.65,8113.19,06,El Palacio de Hierro
52856f18-22fe-4fd0-af7a-2db8be0f9a0b,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria2,category3,1929.0,3388.93,13,Best Buy
143854bf-ea5b-4e79-8bef-f371478c6e83,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria3,category3,1776.21,6936.5,07,El Palacio de Hierro
6ff38697-ce69-47c4-af7f-64be0ff30a3d,producto 2,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category2,6014.87,2308.45,04,Best Buy
c8ac0a7f-7d3f-42a2-a91d-6690a4ab8b8f,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category2,3610.73,397.51,13,El Palacio de Hierro
b1b2a0d5-1292-405e-b8e4-7e1a10cdb6e0,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category1,9159.4,251.37,11,Amazon
48822675-2a43-4890-af3e-5a177027f3d3,producto 2,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category3,753.67,5121.95,15,El Palacio de Hierro
3dcf98e6-c627-4ae6-840f-4791f622e51b,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category1,1900.77,2718.47,10,Amazon
ca17d685-904d-45e7-84d3-930c3e6b7528,producto 1,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria2,category3,8690.49,7183.82,08,Best Buy
c6ec6fe1-b3e5-410d-a7fe-bea5c9540c29,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category2,1399.92,2129.72,02,Office Depot
050a5b26-8c6a-4c18-bf74-2f770fe6f04e,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category1,7415.03,8311.73,13,Best Buy
2dbc144f-d045-46c6-bfc9-d6379d9f074a,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category3,9387.78,3371.3,13,Best Buy
ac5eec2a-94fc-4577-889c-ff727fe6e777,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category2,6749.64,4961.24,06,El Palacio de Hierro
db3624aa-8feb-492c-b985-f1f5cb117ca9,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,2568.51,3935.48,12,El Palacio de Hierro
876e13b0-bd12-4745-a3b1-bb5fcfe4ee22,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,3114.53,7531.89,07,Liverpool
5ccdf903-ccb7-4599-b307-b45354ffa771,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category2,6733.21,2431.26,14,Office Depot
f6eebf32-2507-4eb5-985b-27913131e2e5,producto 2,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria3,category2,1734.22,4700.33,15,Liverpool
d9a71bdb-989f-4e61-b59f-6af103906d49,producto 2,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category3,8942.95,9149.95,02,El Palacio de Hierro
0fbe06f6-3aaf-4717-9517-0f8a6f2b7c5a,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria2,category2,3486.65,4758.35,04,Office Depot
35456bb3-755d-4637-8c5c-1a8ee5073ceb,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category2,7379.64,7141.88,11,Best Buy
1140519b-a935-485f-bc40-f0c8588d1051,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category3,6810.65,5786.73,15,Office Depot
7d26fc2a-e165-437f-a01a-da2cb4b28a09,producto 2,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria3,category1,7389.5,6654.02,14,Amazon
30eedfc9-76d9-440f-a443-b1c6ce0be403,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria2,category2,5685.56,5297.09,08,Office Depot
415caee9-7bf2-4aa6-b852-a1742255a8b1,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria2,category1,7156.0,4187.03,10,Best Buy
6d6b870a-f0ec-45df-a4f0-77c7d7634712,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category3,2186.07,9274.61,04,Amazon
43c3f19d-4873-4c51-be06-665473fa188f,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,2459.6,5123.05,07,Liverpool
9f740041-2add-4e94-aeec-66bdb9869213,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,7064.25,6614.57,06,Best Buy
de9158f7-067e-45db-8b0a-0b1cdddf3509,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category3,316.35,5960.11,02,Mercado Libre
ca729059-0e24-4005-8eed-9f05b88d24c1,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category3,1413.32,466.08,13,Best Buy
1522d10d-e802-492e-ae37-bdf36a5332e8,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category3,7027.89,9894.59,05,Best Buy
38c40d12-5cb7-45ff-89c3-98cf2e04e833,producto 3,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category1,3409.13,3866.22,11,Best Buy
08ae1adf-305a-4e42-9ae4-95f7144bc7b8,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category2,3879.35,7872.83,04,Mercado Libre
9cd88654-e2ae-4df0-b43c-ec4dec7cc3fa,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category1,1917.54,4041.09,14,Amazon
d9322b69-cb44-4149-9fc6-97f2eb0c36fa,producto 1,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category1,4922.24,9537.92,03,Office Depot
80377848-0d55-4ef0-bbbf-76606408880c,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category1,9625.11,5998.03,08,Amazon
ae1b0809-93e8-4415-94b5-d52d96a586e1,producto 1,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category3,7379.19,5674.13,03,Best Buy
3f12c199-4c5e-4942-ac4a-8228b90b74c3,producto 1,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category3,1995.26,4410.54,03,Mercado Libre
b2081633-198e-45d6-b289-1ab59c0670cd,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category2,2542.23,9132.62,06,Amazon
3674e92d-eec8-4477-9f30-b560bf914e59,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria2,category2,4982.42,1441.69,05,El Palacio de Hierro
8b7b6442-628a-4ebe-83bc-6955ebd8341d,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category1,8566.33,3710.96,09,Mercado Libre
bae4a74b-d352-4ef4-bd9e-ebb1bcb42f50,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category2,9113.85,777.15,12,El Palacio de Hierro
006e4309-ed8e-4cf6-9138-4fed22447f16,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category1,7643.02,4878.31,01,Best Buy
b10bb630-e91e-4f55-872f-63817d54f5ad,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category1,7693.76,6650.02,08,Best Buy
1a66f015-8251-42cb-ac54-2c92165f3484,producto 1,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category3,9839.26,6950.01,05,Best Buy
de14edd1-a76d-4642-8c88-d00f4274a7e7,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria3,category1,6815.41,2529.85,06,Mercado Libre
92c1adeb-4b15-41d5-a181-36d642325a8d,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,382.65,6117.73,14,Best Buy
2cf10e1d-2410-474e-9dd9-1c5f99ebb786,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria3,category2,7855.92,6629.92,06,Mercado Libre
87f36c1e-988d-492c-9fcc-012ec911bf4a,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria3,category1,4431.57,5224.63,15,Liverpool
9ae3de85-46a0-4f76-bfe0-4c130585b813,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category3,8702.14,8493.11,14,Mercado Libre
578064e8-0d63-4de6-a40d-6c3c90a6f8b2,producto 2,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category2,93.34,4869.94,12,Liverpool
854a585a-b3c0-48c8-bd5a-6381d996ba4e,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria2,category1,3688.95,5178.56,15,Best Buy
372c699c-0e2f-421f-a1a1-b8e295bbc4eb,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category2,7239.26,7860.32,15,Best Buy
a547dbde-af81-42aa-8899-49a26a24a619,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category1,9900.22,6959.78,08,Liverpool
3ffe8912-c34a-414d-80e2-24e8829454d5,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria1,category2,7410.8,9457.77,08,Liverpool
466d1e7b-bdf3-49ea-9e68-38973b2b46db,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria3,category1,4919.18,5609.3,02,Liverpool
8d4d1aa2-0e91-4f2e-b9e2-9167f571c1c5,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category2,7285.76,2008.97,09,Office Depot
03832667-d366-4ca4-9a6e-81fd8a3b7f1b,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category3,8650.14,6557.87,13,Amazon
5385c465-54ff-4ce1-90fe-9f4bc8af4dce,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category1,7101.96,959.69,02,Mercado Libre
6b9f64d6-28c9-42f4-a64e-ecefdb65ebd0,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category1,8546.46,7123.19,12,Mercado Libre
47c9b000-26d0-49e9-9f82-2a6d93548748,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category3,7856.02,8819.77,10,Amazon
2b0fb40b-831a-468e-be16-0f3f2e93c5d9,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category1,5920.48,7942.97,11,Amazon
07fc45fb-8252-44ce-ad50-0256ad262d36,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria2,category2,7299.35,8275.83,03,Liverpool
a8ca824c-5dd0-49ab-96dc-a38c2c3939d8,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria1,category1,7071.08,1271.1,04,El Palacio de Hierro
3883c02a-9aa7-4e12-87e2-ff696cef317c,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category2,2201.76,4088.82,15,Best Buy
60ee8f42-533f-4899-b6fc-84de419986c8,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category3,7333.82,9103.48,08,Office Depot
f5594804-0691-49da-aef8-aa16324a13a6,producto 3,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria1,category1,1387.86,1101.1,12,Office Depot
4f899b17-b021-4629-8d06-4f7d3e59690b,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria1,category1,4439.91,8377.5,06,Amazon
9a08f662-e975-44a1-bf94-b2e461e862e8,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category1,8631.61,8319.45,08,El Palacio de Hierro
14f4fb1b-72ce-48c1-ad7c-957569426b3f,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category1,2265.03,7209.31,15,Mercado Libre
322b66e3-bf01-42e6-8860-b9d3803fae93,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category1,1377.95,5345.7,13,Liverpool
93c47302-47bb-485a-83eb-065fe3d7faaf,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria1,category2,1000.97,7427.57,11,Liverpool
553e0799-f969-481c-bc8e-eec64f08f29e,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category1,900.61,9592.01,07,Liverpool
cf5028c5-eb66-455f-9bf0-86ca437290a3,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria3,category1,9720.2,6504.79,12,Office Depot
e6f75167-b8ec-4fc6-bff3-d9bdb2db396d,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category3,5674.79,611.11,14,El Palacio de Hierro
4271e4b7-c414-45a9-ba7f-876676681f5d,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category3,8491.4,6501.56,06,Amazon
8d758443-57cf-482a-a5e3-94583cfc8c8a,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria1,category2,12.51,5838.19,10,El Palacio de Hierro
66b6d1a0-66e7-41a3-b7e9-3745ef162895,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category1,7269.25,5848.28,05,Liverpool
8f5da7be-160f-4b7b-935a-953f394608f6,producto 3,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria3,category2,4654.03,5001.89,10,Office Depot
ce1aea7c-5dad-40d0-bb53-822d80ccf70b,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category2,6022.68,2142.63,14,Amazon
87403ab2-6c3b-412c-b963-cb841585d88c,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria2,category3,3376.7,1614.21,11,Mercado Libre
63d4be04-cc57-45c2-be98-8719753d01d1,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category1,6349.5,5876.09,03,Liverpool
2b9bb041-e2ca-4adb-9784-30c4dee91f92,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category2,6587.51,3699.71,01,Best Buy
c5a6d00c-3e95-4444-a2d8-b9373c55a216,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria2,category2,3660.21,7210.61,03,Liverpool
7b16eb0a-ce70-4fa7-afb6-2f942a266aff,producto 3,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria3,category3,2678.4,2018.57,13,Liverpool
193c865a-eb57-461b-a8b4-9b20092061cd,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category2,4610.92,4204.03,09,Office Depot
82e6d4cb-3c71-4496-a8e0-4cdedca4da6b,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category3,7331.18,389.8,08,Best Buy
992cd03c-3b64-4e46-9224-3c7ca2ad120f,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category1,562.31,1980.75,14,El Palacio de Hierro
